ticker,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AA,2021-04-27T00:00:00Z,36.75,37.7,35.82,36.04,5798709,36.75,37.7,35.82,36.04,5798709,0,1
AAA,2021-04-27T00:00:00Z,25.035,25.04,25.035,25.0352,1416,25.035,25.04,25.035,25.0352,1416,0,1
AAAU,2021-04-27T00:00:00Z,17.69,17.76,17.6701,17.74,239478,17.69,17.76,17.6701,17.74,239478,0,1
AABB,2021-04-27T00:00:00Z,0.2116,0.228,0.205,0.225,16613097,0.2116,0.228,0.205,0.225,16613097,0,1
AABVF,2021-04-27T00:00:00Z,0.15076,0.155228,0.14664,0.155228,3400,0.15076,0.155228,0.14664,0.155228,3400,0,1
AAC,2021-04-27T00:00:00Z,9.8,9.8694,9.7911,9.8395,109521,9.8,9.8694,9.7911,9.8395,109521,0,1
AACG,2021-04-27T00:00:00Z,3.2,3.28,3.05,3.1,333790,3.2,3.28,3.05,3.1,333790,0,1
AACQ,2021-04-27T00:00:00Z,10.03,10.22,10.01,10.1,1023091,10.03,10.22,10.01,10.1,1023091,0,1
AACQU,2021-04-27T00:00:00Z,10.87,10.8929,10.61,10.61,3643,10.87,10.8929,10.61,10.61,3643,0,1
AACTF,2021-04-27T00:00:00Z,0.247,0.25,0.2414,0.24755,42360,0.247,0.25,0.2414,0.24755,42360,0,1
AADR,2021-04-27T00:00:00Z,66.536,66.71,66.47,66.5,6872,66.536,66.71,66.47,66.5,6872,0,1
AAGC,2021-04-27T00:00:00Z,0.0065,0.0078,0.0064,0.0073,12820347,0.0065,0.0078,0.0064,0.0073,12820347,0,1
AAGFF,2021-04-27T00:00:00Z,0.6299,0.6299,0.61,0.62492,173618,0.6299,0.6299,0.61,0.62492,173618,0,1
AAGH,2021-04-27T00:00:00Z,0.148,0.1579,0.135,0.15,9500,0.148,0.1579,0.135,0.15,9500,0,1
AAGIY,2021-04-27T00:00:00Z,51.435,51.73,50.67,50.67,187265,51.435,51.73,50.67,50.67,187265,0,1
AAIC,2021-04-27T00:00:00Z,4.15,4.21,4.13,4.14,170660,4.15,4.21,4.13,4.14,170660,0,1
AAIRF,2021-04-27T00:00:00Z,0.1474,0.16073,0.1362,0.15,106010,0.1474,0.16073,0.1362,0.15,106010,0,1
AAL,2021-04-27T00:00:00Z,21.76,22.07,21.6,22.01,26529185,21.76,22.07,21.6,22.01,26529185,0,1
AAMC,2021-04-27T00:00:00Z,17.7,17.89,17.24,17.35,18083,17.7,17.89,17.24,17.35,18083,0,1
AAME,2021-04-27T00:00:00Z,4.02,4.21,4.01,4.21,61662,4.02,4.21,4.01,4.21,61662,0,1
AAMMF,2021-04-27T00:00:00Z,0.1948,0.1948,0.19355,0.19355,4233,0.1948,0.1948,0.19355,0.19355,4233,0,1
AAN,2021-04-27T00:00:00Z,34.16,34.26,29.61,30.25,932225,34.16,34.26,29.61,30.25,932225,0,1
AAOI,2021-04-27T00:00:00Z,8.13,8.29,8.1,8.29,358155,8.13,8.29,8.1,8.29,358155,0,1
AAON,2021-04-27T00:00:00Z,68.53,69.02,68,68.86,67373,68.53,69.02,68,68.86,67373,0,1
AAP,2021-04-27T00:00:00Z,197.28,199.1609,197.06,198.56,571605,197.28,199.1609,197.06,198.56,571605,0,1
AAPJ,2021-04-27T00:00:00Z,0.1589,0.159,0.104,0.104,7826,0.1589,0.159,0.104,0.104,7826,0,1
AAPL,2021-04-27T00:00:00Z,134.39,135.41,134.11,135.01,64746307,134.39,135.41,134.11,135.01,64746307,0,1
AAPT,2021-04-27T00:00:00Z,8e-4,8e-4,7e-4,7e-4,2496300,8e-4,8e-4,7e-4,7e-4,2496300,0,1
AAT,2021-04-27T00:00:00Z,34.61,34.9,34.4,34.4,256608,34.61,34.9,34.4,34.4,256608,0,1
AATRL,2021-04-27T00:00:00Z,58.59,58.59,56.62,58,1662,58.59,58.59,56.62,58,1662,0,1
AATV,2021-04-27T00:00:00Z,0.53,0.53,0.5,0.5,5420,0.53,0.53,0.5,0.5,5420,0,1
AAU,2021-04-27T00:00:00Z,0.555,0.58,0.555,0.58,1104842,0.555,0.58,0.555,0.58,1104842,0,1
AAVMY,2021-04-27T00:00:00Z,12.77,12.77,12.61,12.61,6805,12.77,12.77,12.61,12.61,6805,0,1
AAVVF,2021-04-27T00:00:00Z,2.6,2.65,2.6,2.6108,6136,2.6,2.65,2.6,2.6108,6136,0,1
AAWW,2021-04-27T00:00:00Z,68.99,69.64,67.99,67.99,716241,68.99,69.64,67.99,67.99,716241,0,1
AAXJ,2021-04-27T00:00:00Z,94.85,95.01,94.67,94.78,515829,94.85,95.01,94.67,94.78,515829,0,1
AAZZF,2021-04-27T00:00:00Z,2.47,2.67,2.395,2.4679,137533,2.47,2.67,2.395,2.4679,137533,0,1
AB,2021-04-27T00:00:00Z,42.97,43.13,42.4,42.89,226824,42.97,43.13,42.4,42.89,226824,0,1
ABB,2021-04-27T00:00:00Z,33.06,33.19,32.93,33.12,1090668,33.06,33.19,32.93,33.12,1090668,0,1
ABBRF,2021-04-27T00:00:00Z,0.505,0.555,0.49594,0.55,1300369,0.505,0.555,0.49594,0.55,1300369,0,1
ABBV,2021-04-27T00:00:00Z,111.44,111.85,110.58,111.25,3465363,111.44,111.85,110.58,111.25,3465363,0,1
ABC,2021-04-27T00:00:00Z,118.8,119.765,117.78,119.3,1214896,118.8,119.765,117.78,119.3,1214896,0,1
ABCB,2021-04-27T00:00:00Z,52.15,52.19,51.125,51.36,311279,52.15,52.19,51.125,51.36,311279,0,1
ABCE,2021-04-27T00:00:00Z,0.04645,0.04805,0.04155,0.045,818878,0.04645,0.04805,0.04155,0.045,818878,0,1
ABCFF,2021-04-27T00:00:00Z,0.151,0.1577,0.15,0.1509,88784,0.151,0.1577,0.15,0.1509,88784,0,1
ABCL,2021-04-27T00:00:00Z,29.48,31.445,29.18,31.31,854108,29.48,31.445,29.18,31.31,854108,0,1
ABCM,2021-04-27T00:00:00Z,21.15,21.3,21.01,21.11,208788,21.15,21.3,21.01,21.11,208788,0,1
ABCP,2021-04-27T00:00:00Z,0.28125,0.28125,0.28125,0.28125,230,0.28125,0.28125,0.28125,0.28125,230,0,1
ABEO,2021-04-27T00:00:00Z,1.68,1.79,1.67,1.74,1150154,1.68,1.79,1.67,1.74,1150154,0,1
ABEPF,2021-04-27T00:00:00Z,0.165,0.1759,0.1527,0.17,221939,0.165,0.1759,0.1527,0.17,221939,0,1
ABEQ,2021-04-27T00:00:00Z,27.3448,27.3697,27.314,27.314,1830,27.3448,27.3697,27.314,27.314,1830,0,1
ABEV,2021-04-27T00:00:00Z,2.82,2.87,2.82,2.83,11688909,2.82,2.87,2.82,2.83,11688909,0,1
ABG,2021-04-27T00:00:00Z,204.73,207.93,199.21,207,222900,204.73,207.93,199.21,207,222900,0,1
ABGI,2021-04-27T00:00:00Z,9.98,9.98,9.91,9.9793,82912,9.98,9.98,9.91,9.9793,82912,0,1
ABILF,2021-04-27T00:00:00Z,0.28,0.28,0.28,0.28,89,0.28,0.28,0.28,0.28,89,0,1
ABIO,2021-04-27T00:00:00Z,3.55,3.66,3.52,3.63,373618,3.55,3.66,3.52,3.63,373618,0,1
ABLE,2021-04-27T00:00:00Z,0.048,0.048,0.048,0.048,10185,0.048,0.048,0.048,0.048,10185,0,1
ABLT,2021-04-27T00:00:00Z,225.25,225.26,225.25,225.26,40,225.25,225.26,225.25,225.26,40,0,1
ABM,2021-04-27T00:00:00Z,52.68,53.495,52.57,53.29,327231,52.68,53.495,52.57,53.29,327231,0,1
ABMBF,2021-04-27T00:00:00Z,0.1124,0.1124,0.1124,0.1124,30050,0.1124,0.1124,0.1124,0.1124,30050,0,1
ABMC,2021-04-27T00:00:00Z,0.0939,0.1,0.0866,0.1,84153,0.0939,0.1,0.0866,0.1,84153,0,1
ABMD,2021-04-27T00:00:00Z,340.63,349.14,340.16,348.79,226156,340.63,349.14,340.16,348.79,226156,0,1
ABML,2021-04-27T00:00:00Z,1.61,1.74,1.5,1.74,5132017,1.61,1.74,1.5,1.74,5132017,0,1
ABNAF,2021-04-27T00:00:00Z,0.06,0.07,0.0561,0.066,140150,0.06,0.07,0.0561,0.066,140150,0,1
ABNB,2021-04-27T00:00:00Z,177.94,179.61,174.8,176.1653,2864066,177.94,179.61,174.8,176.1653,2864066,0,1
ABQQ,2021-04-27T00:00:00Z,0.0999,0.1059,0.0928,0.1017,481597,0.0999,0.1059,0.0928,0.1017,481597,0,1
ABR,2021-04-27T00:00:00Z,17.49,17.66,17.33,17.4,826824,17.49,17.66,17.33,17.4,826824,0,1
ABST,2021-04-27T00:00:00Z,15.05,15.09,14.85,15.08,32960,15.05,15.09,14.85,15.08,32960,0,1
ABT,2021-04-27T00:00:00Z,121.7,122.55,121,122,3309446,121.7,122.55,121,122,3309446,0,1
ABTI,2021-04-27T00:00:00Z,1.5,1.5,1.5,1.5,0,1.5,1.5,1.5,1.5,0,0,1
ABTO,2021-04-27T00:00:00Z,0.36,0.36,0.36,0.36,0,0.36,0.36,0.36,0.36,0,0,1
ABTX,2021-04-27T00:00:00Z,40.68,41.58,39.977,40.86,39339,40.68,41.58,39.977,40.86,39339,0,1
ABUS,2021-04-27T00:00:00Z,3.46,3.52,3.33,3.36,1436948,3.46,3.52,3.33,3.36,1436948,0,1
ABVC,2021-04-27T00:00:00Z,4.55,4.55,4.5,4.5,700,4.55,4.55,4.5,4.5,700,0,1
AC,2021-04-27T00:00:00Z,34.85,35.55,34.85,35.26,15431,34.85,35.55,34.85,35.26,15431,0,1
ACA,2021-04-27T00:00:00Z,63.85,64.15,63.275,64.13,183723,63.85,64.15,63.275,64.13,183723,0,1
ACAC,2021-04-27T00:00:00Z,10,10.04,10,10,76411,10,10.04,10,10,76411,0,1
ACACU,2021-04-27T00:00:00Z,10.51,10.58,10.5,10.5,5090,10.51,10.58,10.5,10.5,5090,0,1
ACAD,2021-04-27T00:00:00Z,21.05,21.365,20.8286,21.31,1759695,21.05,21.365,20.8286,21.31,1759695,0,1
ACAHU,2021-04-27T00:00:00Z,9.94,9.95,9.9,9.9,12112,9.94,9.95,9.9,9.9,12112,0,1
ACAI,2021-04-27T00:00:00Z,2.39,2.39,2.39,2.39,41,2.39,2.39,2.39,2.39,41,0,1
ACAN,2021-04-27T00:00:00Z,1.28,1.37,1.2,1.2,12842,1.28,1.37,1.2,1.2,12842,0,1
ACBAU,2021-04-27T00:00:00Z,10.14,10.19,10.1,10.15,8505,10.14,10.19,10.1,10.15,8505,0,1
ACBD,2021-04-27T00:00:00Z,0.55,0.55,0.55,0.55,0,0.55,0.55,0.55,0.55,0,0,1
ACBI,2021-04-27T00:00:00Z,26.29,27,25.78,26.96,62498,26.29,27,25.78,26.96,62498,0,1
ACC,2021-04-27T00:00:00Z,44.82,45.34,44.68,45.34,905536,44.82,45.34,44.68,45.34,905536,0,1
ACCA,2021-04-27T00:00:00Z,0.0174,0.0186,0.0145,0.0145,211846,0.0174,0.0186,0.0145,0.0145,211846,0,1
ACCD,2021-04-27T00:00:00Z,48.36,50.1,47.84,49.88,1080014,48.36,50.1,47.84,49.88,1080014,0,1
ACCO,2021-04-27T00:00:00Z,8.58,8.66,8.51,8.58,336087,8.58,8.66,8.51,8.58,336087,0,1
ACCR,2021-04-27T00:00:00Z,0.026,0.031,0.025,0.031,644961,0.026,0.031,0.025,0.031,644961,0,1
ACCYY,2021-04-27T00:00:00Z,8.34,8.4,8.326,8.4,19063,8.34,8.4,8.326,8.4,19063,0,1
ACDVF,2021-04-27T00:00:00Z,20.77,20.99,20.5,20.99,30730,20.77,20.99,20.5,20.99,30730,0,1
ACEL,2021-04-27T00:00:00Z,13,13.075,12.68,12.85,352930,13,13.075,12.68,12.85,352930,0,1
ACER,2021-04-27T00:00:00Z,2.9,3.01,2.9,3,87530,2.9,3.01,2.9,3,87530,0,1
ACES,2021-04-27T00:00:00Z,76.79,77.45,76.49,77.37,57962,76.79,77.45,76.49,77.37,57962,0,1
ACET,2021-04-27T00:00:00Z,15.12,15.85,14.9,15.69,113546,15.12,15.85,14.9,15.69,113546,0,1
ACEV,2021-04-27T00:00:00Z,9.94,10.02,9.93,10.02,193421,9.94,10.02,9.93,10.02,193421,0,1
ACEVU,2021-04-27T00:00:00Z,10.9,10.975,10.9,10.975,825,10.9,10.975,10.9,10.975,825,0,1
ACFN,2021-04-27T00:00:00Z,0.60995,0.625,0.6,0.62,13400,0.60995,0.625,0.6,0.62,13400,0,1
ACGBY,2021-04-27T00:00:00Z,9.75,9.77,9.75,9.77,3363,9.75,9.77,9.75,9.77,3363,0,1
ACGL,2021-04-27T00:00:00Z,40.49,40.57,39.88,39.88,1388594,40.49,40.57,39.88,39.88,1388594,0,1
ACGLO,2021-04-27T00:00:00Z,26.43,26.45,26.41,26.44,15597,26.43,26.45,26.41,26.44,15597,0,1
ACGLP,2021-04-27T00:00:00Z,25.62,25.63,25.56,25.63,17401,25.62,25.63,25.56,25.63,17401,0,1
ACGX,2021-04-27T00:00:00Z,0.35999,0.43,0.345,0.345,1833,0.35999,0.43,0.345,0.345,1833,0,1
ACH,2021-04-27T00:00:00Z,13.19,13.3899,13.09,13.35,105443,13.19,13.3899,13.09,13.35,105443,0,1
ACHC,2021-04-27T00:00:00Z,61.36,62.49,60.86,61.39,410905,61.36,62.49,60.86,61.39,410905,0,1
ACHFF,2021-04-27T00:00:00Z,1.02,1.02,1.02,1.02,5000,1.02,1.02,1.02,1.02,5000,0,1
ACHL,2021-04-27T00:00:00Z,16.96,17.05,16.27,16.7,111298,16.96,17.05,16.27,16.7,111298,0,1
ACHV,2021-04-27T00:00:00Z,11.3,11.75,11.19,11.55,49908,11.3,11.75,11.19,11.55,49908,0,1
ACI,2021-04-27T00:00:00Z,18.11,18.5394,18.09,18.39,2450996,18.11,18.5394,18.09,18.39,2450996,0,1
ACIC,2021-04-27T00:00:00Z,9.9,9.9489,9.89,9.89,894248,9.9,9.9489,9.89,9.89,894248,0,1
ACII,2021-04-27T00:00:00Z,9.85,9.87,9.75,9.75,412448,9.85,9.87,9.75,9.75,412448,0,1
ACIU,2021-04-27T00:00:00Z,7.14,7.32,7.06,7.32,113006,7.14,7.32,7.06,7.32,113006,0,1
ACIW,2021-04-27T00:00:00Z,40.42,41.1,40.24,40.6,373614,40.42,41.1,40.24,40.6,373614,0,1
ACKAY,2021-04-27T00:00:00Z,18.6325,18.6325,18.6325,18.6325,6,18.6325,18.6325,18.6325,18.6325,6,0,1
ACKIT,2021-04-27T00:00:00Z,9.96,9.97,9.94,9.94,24770,9.96,9.97,9.94,9.94,24770,0,1
ACKIU,2021-04-27T00:00:00Z,10.2149,10.2149,10.2,10.2,8977,10.2149,10.2149,10.2,10.2,8977,0,1
ACLLF,2021-04-27T00:00:00Z,33.936,34.21,33.936,34.136,1960,33.936,34.21,33.936,34.136,1960,0,1
ACLS,2021-04-27T00:00:00Z,44.03,45,43.21,44.9,274900,44.03,45,43.21,44.9,274900,0,1
ACM,2021-04-27T00:00:00Z,67.52,67.9,67.05,67.79,675757,67.52,67.9,67.05,67.79,675757,0,1
ACMC,2021-04-27T00:00:00Z,1.5,1.5,1.5,1.5,100,1.5,1.5,1.5,1.5,100,0.01,1
ACMR,2021-04-27T00:00:00Z,85.07,86.66,83.78,85.99,258426,85.07,86.66,83.78,85.99,258426,0,1
ACN,2021-04-27T00:00:00Z,290.25,290.89,288.065,290.07,1247017,290.25,290.89,288.065,290.07,1247017,0,1
ACNB,2021-04-27T00:00:00Z,27.5,27.7,27.31,27.65,19834,27.5,27.7,27.31,27.65,19834,0,1
ACND,2021-04-27T00:00:00Z,9.96,10,9.9,9.9,603193,9.96,10,9.9,9.9,603193,0,1
ACNE,2021-04-27T00:00:00Z,0.3999,0.3999,0.2631,0.2633,3350,0.3999,0.3999,0.2631,0.2633,3350,0,1
ACNV,2021-04-27T00:00:00Z,0.005,0.005,0.005,0.005,0,0.005,0.005,0.005,0.005,0,0,1
ACOPY,2021-04-27T00:00:00Z,5.46,5.49,5.395,5.49,8365,5.46,5.49,5.395,5.49,8365,0,1
ACOR,2021-04-27T00:00:00Z,4.77,4.83,4.63,4.7,97021,4.77,4.83,4.63,4.7,97021,0,1
ACP,2021-04-27T00:00:00Z,12.28,12.4,12.26,12.4,106898,12.28,12.4,12.26,12.4,106898,0,1
ACQRU,2021-04-27T00:00:00Z,10.03,10.0892,10.02,10.0892,4737,10.03,10.0892,10.02,10.0892,4737,0,1
ACR,2021-04-27T00:00:00Z,15.86,16,15.49,15.49,35217,15.86,16,15.49,15.49,35217,0,1
ACRDF,2021-04-27T00:00:00Z,2.59,2.6,2.54,2.6,22826,2.59,2.6,2.54,2.6,22826,0,1
ACRE,2021-04-27T00:00:00Z,14.53,14.56,14.32,14.32,234794,14.53,14.56,14.32,14.32,234794,0,1
ACRHF,2021-04-27T00:00:00Z,5.15,5.32,5.035,5.035,43537,5.15,5.32,5.035,5.035,43537,0,1
ACRL,2021-04-27T00:00:00Z,0.0328,0.033,0.02465,0.028,3922669,0.0328,0.033,0.02465,0.028,3922669,0,1
ACRS,2021-04-27T00:00:00Z,24.62,26.12,24.44,25.94,611711,24.62,26.12,24.44,25.94,611711,0,1
ACRX,2021-04-27T00:00:00Z,1.3,1.4,1.28,1.4,1927184,1.3,1.4,1.28,1.4,1927184,0,1
ACSAY,2021-04-27T00:00:00Z,6.61,6.61,6.527,6.527,11411,6.61,6.61,6.527,6.527,11411,0,1
ACSI,2021-04-27T00:00:00Z,48.7473,48.7473,48.7473,48.7473,85,48.7473,48.7473,48.7473,48.7473,85,0,1
ACST,2021-04-27T00:00:00Z,0.5207,0.5693,0.511,0.5429,11311647,0.5207,0.5693,0.511,0.5429,11311647,0,1
ACTCU,2021-04-27T00:00:00Z,19.5,21.7482,19.5,21.0228,2818,19.5,21.7482,19.5,21.0228,2818,0,1
ACTG,2021-04-27T00:00:00Z,6.09,6.28,6.04,6.18,298042,6.09,6.28,6.04,6.18,298042,0,1
ACTX,2021-04-27T00:00:00Z,4.03,4.03,4.03,4.03,67,4.03,4.03,4.03,4.03,67,0,1
ACU,2021-04-27T00:00:00Z,45.39,45.73,44.4,45.32,30017,45.39,45.73,44.4,45.32,30017,0,1
ACUIF,2021-04-27T00:00:00Z,11.44,11.62,10.93,11.03,114939,11.44,11.62,10.93,11.03,114939,0,1
ACUR,2021-04-27T00:00:00Z,0.42,0.43,0.4,0.4,19505,0.42,0.43,0.4,0.4,19505,0,1
ACUS,2021-04-27T00:00:00Z,0.0251,0.0431,0.0251,0.03505,20470,0.0251,0.0431,0.0251,0.03505,20470,0,1
ACV,2021-04-27T00:00:00Z,33.87,34.15,33.81,34.15,32501,33.87,34.15,33.81,34.15,32501,0,1
ACVA,2021-04-27T00:00:00Z,33.91,35.7285,33.71,33.96,231660,33.91,35.7285,33.71,33.96,231660,0,1
ACWF,2021-04-27T00:00:00Z,38.08,38.12,37.99,37.99,6659,38.08,38.12,37.99,37.99,6659,0,1
ACWI,2021-04-27T00:00:00Z,99.72,99.79,99.46,99.72,3614218,99.72,99.79,99.46,99.72,3614218,0,1
ACWV,2021-04-27T00:00:00Z,101.53,102.255,101.38,101.84,586761,101.53,102.255,101.38,101.84,586761,0,1
ACWX,2021-04-27T00:00:00Z,57.12,57.18,57,57.08,467280,57.12,57.18,57,57.08,467280,0,1
ACY,2021-04-27T00:00:00Z,10.72,11.6599,10.52,11,245698,10.72,11.6599,10.52,11,245698,0,1
ADAG,2021-04-27T00:00:00Z,15.175,15.43,15.025,15.04,6010,15.175,15.43,15.025,15.04,6010,0,1
ADAP,2021-04-27T00:00:00Z,5.64,5.8,5.51,5.65,1207172,5.64,5.8,5.51,5.65,1207172,0,1
ADBE,2021-04-27T00:00:00Z,517.32,519.155,511.3455,518,1932862,517.32,519.155,511.3455,518,1932862,0,1
ADC,2021-04-27T00:00:00Z,71.38,71.39,70.74,71.32,788164,71.38,71.39,70.74,71.32,788164,0,1
ADCT,2021-04-27T00:00:00Z,26.7,26.97,25.7,26.14,681128,26.7,26.97,25.7,26.14,681128,0,1
ADDYY,2021-04-27T00:00:00Z,159.38,160.34,158.17,160.27,27744,159.38,160.34,158.17,160.27,27744,0,1
ADER,2021-04-27T00:00:00Z,9.7,9.79,9.65,9.75,180462,9.7,9.79,9.65,9.75,180462,0,1
ADERU,2021-04-27T00:00:00Z,10.02,10.19,10.02,10.18,221874,10.02,10.19,10.02,10.18,221874,0,1
ADES,2021-04-27T00:00:00Z,4.91,4.99,4.82,4.92,110830,4.91,4.99,4.82,4.92,110830,0,1
ADEX,2021-04-27T00:00:00Z,9.7,9.73,9.68,9.72,229480,9.7,9.73,9.68,9.72,229480,0,1
ADFS,2021-04-27T00:00:00Z,0.0215,0.0239,0.0168,0.0177,1717901,0.0215,0.0239,0.0168,0.0177,1717901,0,1
ADGO,2021-04-27T00:00:00Z,0.0011,0.0013,0.0011,0.0011,121079871,0.0011,0.0013,0.0011,0.0011,121079871,0,1
ADHC,2021-04-27T00:00:00Z,0.0158,0.018,0.0144,0.018,21926735,0.0158,0.018,0.0144,0.018,21926735,0,1
ADI,2021-04-27T00:00:00Z,159.55,161.92,159.47,161.34,3217902,159.55,161.92,159.47,161.34,3217902,0,1
ADIA,2021-04-27T00:00:00Z,0.0146,0.0146,0.0146,0.0146,50,0.0146,0.0146,0.0146,0.0146,50,0,1
ADIL,2021-04-27T00:00:00Z,2.15,2.202,2.11,2.2,115947,2.15,2.202,2.11,2.2,115947,0,1
ADLI,2021-04-27T00:00:00Z,0.017,0.017305,0.017,0.017305,3700,0.017,0.017305,0.017,0.017305,3700,0,1
ADM,2021-04-27T00:00:00Z,61.82,62.508,59.5,59.83,4625692,61.82,62.508,59.5,59.83,4625692,0,1
ADMA,2021-04-27T00:00:00Z,1.9,1.95,1.82,1.87,1684723,1.9,1.95,1.82,1.87,1684723,0,1
ADME,2021-04-27T00:00:00Z,38.85,38.87,38.75,38.79,7190,38.85,38.87,38.75,38.79,7190,0,1
ADMP,2021-04-27T00:00:00Z,0.7667,0.8389,0.7601,0.8224,2480626,0.7667,0.8389,0.7601,0.8224,2480626,0,1
ADMQ,2021-04-27T00:00:00Z,0.0825,0.08275,0.075,0.075,147187,0.0825,0.08275,0.075,0.075,147187,0,1
ADMS,2021-04-27T00:00:00Z,5.96,5.98,5.64,5.89,380407,5.96,5.98,5.64,5.89,380407,0,1
ADMT,2021-04-27T00:00:00Z,0.1595,0.174,0.15,0.1581,45432,0.1595,0.174,0.15,0.1581,45432,0,1
ADN,2021-04-27T00:00:00Z,12.22,12.46,12.04,12.43,357349,12.22,12.46,12.04,12.43,357349,0,1
ADNT,2021-04-27T00:00:00Z,49.64,49.8,48.32,48.64,715306,49.64,49.8,48.32,48.64,715306,0,1
ADNY,2021-04-27T00:00:00Z,0.016,0.016,0.0158,0.016,482100,0.016,0.016,0.0158,0.016,482100,0,1
ADOC,2021-04-27T00:00:00Z,10.03,10.07,10.03,10.07,2948,10.03,10.07,10.03,10.07,2948,0,1
ADOM,2021-04-27T00:00:00Z,0.41815,0.4249,0.3971,0.405,261772,0.41815,0.4249,0.3971,0.405,261772,0,1
ADP,2021-04-27T00:00:00Z,195.89,196,193.84,194.96,1393618,195.89,196,193.84,194.96,1393618,0,1
ADPT,2021-04-27T00:00:00Z,44.59,44.97,43.58,44.35,556365,44.59,44.97,43.58,44.35,556365,0,1
ADPXY,2021-04-27T00:00:00Z,19.19,19.19,19.19,19.19,120,19.19,19.19,19.19,19.19,120,0,1
ADRE,2021-04-27T00:00:00Z,58.12,58.25,58,58.05,80632,58.12,58.25,58,58.05,80632,0,1
ADRNY,2021-04-27T00:00:00Z,27.325,27.41,27.15,27.16,111685,27.325,27.41,27.15,27.16,111685,0,1
ADS,2021-04-27T00:00:00Z,105.46,106.76,104.245,105.78,394256,105.46,106.76,104.245,105.78,394256,0,1
ADSK,2021-04-27T00:00:00Z,297.87,299.97,294.25,299.41,801440,297.87,299.97,294.25,299.41,801440,0,1
ADSV,2021-04-27T00:00:00Z,0.0075,0.0075,0.0063,0.0066,632772,0.0075,0.0075,0.0063,0.0066,632772,0,1
ADT,2021-04-27T00:00:00Z,9.52,9.84,9.49,9.63,4445194,9.52,9.84,9.49,9.63,4445194,0,1
ADTFF,2021-04-27T00:00:00Z,0.0871,0.0871,0.0871,0.0871,0,0.0871,0.0871,0.0871,0.0871,0,0,1
ADTM,2021-04-27T00:00:00Z,8e-4,0.0011,8e-4,0.0011,63425946,8e-4,0.0011,8e-4,0.0011,63425946,0,1
ADTN,2021-04-27T00:00:00Z,17.57,18,17.53,17.94,100897,17.57,18,17.53,17.94,100897,0,1
ADTX,2021-04-27T00:00:00Z,2.74,2.84,2.67,2.82,67752,2.74,2.84,2.67,2.82,67752,0,1
ADUS,2021-04-27T00:00:00Z,107.26,108.28,106.36,106.99,48847,107.26,108.28,106.36,106.99,48847,0,1
ADV,2021-04-27T00:00:00Z,12.79,12.92,12.52,12.74,310959,12.79,12.92,12.52,12.74,310959,0,1
ADVC,2021-04-27T00:00:00Z,5.65,5.65,5.65,5.65,0,5.65,5.65,5.65,5.65,0,0,1
ADVM,2021-04-27T00:00:00Z,9.86,10.3,9.69,10,571253,9.86,10.3,9.69,10,571253,0,1
ADVT,2021-04-27T00:00:00Z,9e-4,9e-4,9e-4,9e-4,154666,9e-4,9e-4,9e-4,9e-4,154666,0,1
ADX,2021-04-27T00:00:00Z,19.16,19.2,19.14,19.14,195308,19.16,19.2,19.14,19.14,195308,0,1
ADXN,2021-04-27T00:00:00Z,10.47,10.636,10.35,10.35,4997,10.47,10.636,10.35,10.35,4997,0,1
ADXS,2021-04-27T00:00:00Z,0.5133,0.545,0.5043,0.52,8340228,0.5133,0.545,0.5043,0.52,8340228,0,1
ADYEY,2021-04-27T00:00:00Z,50.58,51.38,50.495,51.334,213719,50.58,51.38,50.495,51.334,213719,0,1
ADYX,2021-04-27T00:00:00Z,0.1535,0.222625,0.1535,0.155,11039,0.1535,0.222625,0.1535,0.155,11039,0,1
AE,2021-04-27T00:00:00Z,27.22,29.73,26.79,29.73,12012,27.22,29.73,26.79,29.73,12012,0,1
AEAC,2021-04-27T00:00:00Z,9.68,9.72,9.68,9.695,91266,9.68,9.72,9.68,9.695,91266,0,1
AEACU,2021-04-27T00:00:00Z,9.98,10.02,9.97,10.01,64658,9.98,10.02,9.97,10.01,64658,0,1
AEB,2021-04-27T00:00:00Z,25.57,25.57,25.4,25.5,28671,25.57,25.57,25.4,25.5,28671,0,1
AEBZY,2021-04-27T00:00:00Z,0.636,0.636,0.636,0.636,16021,0.636,0.636,0.636,0.636,16021,0,1
AEE,2021-04-27T00:00:00Z,83.45,84.15,83.43,84.02,714514,83.45,84.15,83.43,84.02,714514,0,1
AEEX,2021-04-27T00:00:00Z,0.22,0.22,0.22,0.22,0,0.22,0.22,0.22,0.22,0,0,1
AEF,2021-04-27T00:00:00Z,8.6,8.65,8.6,8.63,57651,8.6,8.65,8.6,8.63,57651,0,1
AEFC,2021-04-27T00:00:00Z,26.64,26.88,26.53,26.88,71036,26.64,26.88,26.53,26.88,71036,0,1
AEG,2021-04-27T00:00:00Z,4.59,4.6,4.55,4.57,1086961,4.59,4.6,4.55,4.57,1086961,0,1
AEGG,2021-04-27T00:00:00Z,0.015,0.0151,0.015,0.0151,434,0.015,0.0151,0.015,0.0151,434,0,1
AEGN,2021-04-27T00:00:00Z,30.58,30.69,30.22,30.49,97529,30.58,30.69,30.22,30.49,97529,0,1
AEGXF,2021-04-27T00:00:00Z,15.21,15.32,15.15,15.28,2200,15.21,15.32,15.15,15.28,2200,0,1
